transaction_id,customer_id,product_id,campaign_id,transaction_date,quantity,price,total_amount
4283,10166,187,8,2024-10-24,2,44.56,89.12
4284,795,159,4,2024-09-03,3,68.99,206.96999999999997
4285,13647,69,3,2024-11-05,2,438.17,876.34
4286,5871,165,9,2024-12-04,3,230.35,691.05
4287,590,2,8,2024-06-04,3,240.91,722.73
4288,4314,102,7,2024-11-25,1,273.54,273.54
4289,16212,199,8,2024-10-14,4,22.72,90.88
4290,7378,193,8,2025-04-06,3,439.41,1318.23
4291,8862,3,10,2025-01-26,4,23.12,92.48
4292,17822,148,8,2024-07-03,2,246.65,493.3
4293,12953,130,1,2024-06-19,1,241.51,241.51
4294,9048,42,4,2024-06-05,2,32.71,65.42
4295,4034,43,10,2025-05-11,4,279.34,1117.36
4296,18278,21,7,2024-07-12,2,228.26,456.52
4297,18227,45,6,2024-10-04,2,464.64,929.28
4298,16711,20,3,2025-01-24,2,140.11,280.22
4299,18785,171,3,2024-11-19,4,283.16,1132.64
4300,4279,178,4,2024-09-18,3,230.25,690.75
4301,7501,43,10,2024-08-23,2,279.34,558.68
4302,4016,24,6,2025-04-09,4,464.59,1858.36
4303,8243,82,1,2024-06-16,1,403.44,403.44
4304,7827,84,10,2025-05-04,1,102.57,102.57
4305,9202,60,4,2025-02-27,4,202.9,811.6
4306,19942,32,9,2025-01-23,2,69.3,138.6
4307,15106,122,7,2024-08-25,3,233.88,701.64
4308,154,5,6,2025-04-13,1,346.11,346.11
4309,8774,130,5,2025-04-03,3,241.51,724.53
4310,17172,154,2,2024-08-26,4,253.65,1014.6
4311,4887,25,2,2025-04-09,1,56.28,56.28
4312,19766,178,6,2025-01-22,2,230.25,460.5
4313,2268,86,9,2024-06-10,1,54.54,54.54
4314,971,167,9,2024-12-17,2,347.26,694.52
4315,8840,86,1,2024-06-17,3,54.54,163.62
4316,13814,75,7,2025-01-21,1,280.94,280.94
4317,17330,11,7,2025-05-05,4,55.93,223.72
4318,14451,191,10,2024-11-06,1,347.01,347.01
4319,5619,68,2,2024-07-21,2,239.82,479.64
4320,1496,97,10,2024-09-15,3,426.72,1280.16
4321,2048,146,4,2024-06-30,4,18.71,74.84
4322,9365,108,8,2025-03-01,2,85.34,170.68
4323,13092,122,6,2025-02-22,2,233.88,467.76
4324,2887,156,7,2024-08-16,4,447.47,1789.88
4325,15162,42,10,2024-09-24,4,32.71,130.84
4326,4159,60,6,2024-07-31,3,202.9,608.7
4327,19846,150,9,2024-09-08,2,424.1,848.2
4328,6734,168,10,2025-01-26,2,261.24,522.48
4329,1658,62,10,2025-03-09,3,235.73,707.1899999999999
4330,5044,131,9,2024-07-06,1,250.89,250.89
4331,6361,71,6,2025-04-19,4,445.68,1782.72
4332,16863,191,6,2024-09-23,3,347.01,1041.03
4333,9330,121,9,2025-01-26,4,440.8,1763.2
4334,4044,20,10,2024-09-18,3,140.11,420.33000000000004
4335,14243,199,9,2024-07-13,3,22.72,68.16
4336,598,71,3,2024-08-07,2,445.68,891.36
4337,2325,154,7,2024-12-28,4,253.65,1014.6
4338,7300,169,3,2025-03-14,3,243.07,729.21
4339,11232,131,4,2024-11-03,2,250.89,501.78
4340,570,171,9,2025-01-22,3,283.16,849.48
4341,3329,145,10,2025-05-05,4,218.09,872.36
4342,16525,84,8,2025-02-11,3,102.57,307.71
4343,3281,98,6,2025-04-06,2,81.16,162.32
4344,19148,181,6,2024-08-09,2,284.38,568.76
4345,3591,180,8,2025-01-25,1,10.69,10.69
4346,18423,161,2,2025-04-22,4,333.9,1335.6
4347,17459,60,5,2025-01-09,1,202.9,202.9
4348,13571,68,7,2024-07-23,2,239.82,479.64
4349,2226,184,3,2025-01-12,1,187.12,187.12
4350,14879,105,8,2024-12-02,4,246.13,984.52
4351,9534,192,3,2024-11-23,2,240.91,481.82
4352,9882,136,4,2024-10-29,1,121.93,121.93
4353,16748,197,10,2024-09-08,1,432.17,432.17
4354,13367,161,10,2025-04-13,2,333.9,667.8
4355,15516,153,6,2024-10-08,3,209.89,629.67
4356,10833,199,6,2025-05-06,2,22.72,45.44
4357,2031,111,2,2025-04-10,1,385.69,385.69
4358,6686,135,2,2024-10-10,4,345.03,1380.12
4359,6158,59,3,2025-05-03,1,208.09,208.09
4360,13669,33,3,2024-09-30,2,465.69,931.38
4361,17002,41,4,2024-06-28,1,367.97,367.97
4362,18367,161,4,2025-01-10,2,333.9,667.8
4363,194,29,4,2024-10-22,1,331.64,331.64
4364,8165,167,10,2024-10-22,1,347.26,347.26
4365,1120,185,10,2025-01-05,3,203.13,609.39
4366,13352,105,3,2024-08-20,2,246.13,492.26
4367,6541,101,1,2024-10-18,3,268.11,804.33
4368,12395,64,9,2024-12-28,3,193.68,581.04
4369,16911,86,2,2024-08-15,1,54.54,54.54
4370,14861,66,3,2024-06-27,2,418.79,837.58
4371,5846,114,2,2024-07-11,4,472.65,1890.6
4372,7972,122,6,2024-08-24,1,233.88,233.88
4373,19058,9,6,2025-02-15,2,13.97,27.94
4374,14154,29,1,2025-03-03,3,331.64,994.92
4375,3527,97,4,2024-10-28,1,426.72,426.72
4376,1635,74,10,2024-11-18,4,295.45,1181.8
4377,11202,124,5,2025-02-28,1,281.95,281.95
4378,94,156,6,2024-07-28,3,447.47,1342.41
4379,19751,110,5,2025-02-01,3,110.09,330.27
4380,7717,53,3,2024-12-18,2,432.07,864.14
4381,14332,174,3,2024-11-15,4,362.41,1449.64
4382,19331,167,3,2024-06-07,1,347.26,347.26
4383,16473,76,6,2024-09-16,3,431.09,1293.27
4384,14242,58,4,2025-05-11,2,458.47,916.94
4385,18935,182,4,2024-05-20,4,299.42,1197.68
4386,11007,134,3,2025-02-10,4,195.3,781.2
4387,6358,45,4,2025-02-03,2,464.64,929.28
4388,1446,168,8,2024-12-12,3,261.24,783.72
4389,6336,151,3,2024-11-16,4,305.06,1220.24
4390,18215,117,10,2024-07-24,1,126.19,126.19
4391,16939,122,3,2025-01-20,3,233.88,701.64
4392,11957,170,6,2024-07-15,3,326.1,978.3000000000001
4393,18819,166,1,2024-11-21,2,310.3,620.6
4394,6920,144,10,2025-05-02,4,63.83,255.32
4395,5594,74,6,2024-08-24,2,295.45,590.9
4396,16587,175,9,2025-01-22,4,324.97,1299.88
4397,7154,149,3,2024-10-08,2,156.12,312.24
4398,4543,74,2,2024-08-14,3,295.45,886.3499999999999
4399,16193,149,3,2024-08-06,2,156.12,312.24
4400,13404,25,3,2024-12-14,3,56.28,168.84
4401,13066,124,2,2024-09-24,3,281.95,845.8499999999999
4402,9879,61,4,2025-01-22,2,158.35,316.7
4403,829,98,8,2024-07-01,4,81.16,324.64
4404,7171,54,7,2024-05-30,3,417.26,1251.78
4405,18407,60,10,2024-12-07,2,202.9,405.8
4406,9750,170,9,2024-06-06,3,326.1,978.3000000000001
4407,13217,189,8,2024-10-10,3,132.34,397.02
4408,11050,32,7,2024-06-28,2,69.3,138.6
4409,6786,53,6,2024-11-01,3,432.07,1296.21
4410,8999,172,3,2025-02-08,3,325.53,976.5899999999999
4411,4656,139,10,2024-07-05,2,445.41,890.82
4412,18459,118,4,2024-10-22,1,125.16,125.16
4413,6919,47,8,2025-02-12,2,142.22,284.44
4414,3437,90,2,2025-03-01,4,304.53,1218.12
4415,4873,60,6,2025-05-10,1,202.9,202.9
4416,361,36,1,2024-10-05,3,173.0,519.0
4417,11910,188,7,2025-01-30,4,388.67,1554.68
4418,4600,161,4,2024-10-12,1,333.9,333.9
4419,10169,42,1,2025-01-27,2,32.71,65.42
4420,6732,13,5,2025-01-02,3,495.84,1487.52
4421,2078,142,5,2024-05-22,1,249.74,249.74
4422,13751,186,6,2025-05-07,2,108.88,217.76
4423,18558,115,8,2024-07-18,1,93.16,93.16
4424,4692,101,4,2024-06-14,2,268.11,536.22
4425,17774,122,7,2024-09-02,4,233.88,935.52
4426,3515,168,4,2025-01-03,4,261.24,1044.96
4427,2920,65,2,2024-12-20,3,401.97,1205.91
4428,16386,133,8,2024-08-31,2,82.5,165.0
4429,18318,158,5,2024-09-18,1,98.93,98.93
4430,394,117,10,2024-06-06,3,126.19,378.57
4431,13458,173,4,2024-08-18,3,310.3,930.9000000000001
4432,530,101,2,2024-07-03,2,268.11,536.22
4433,12212,186,7,2024-10-22,4,108.88,435.52
4434,6496,39,5,2024-10-19,3,473.41,1420.23
4435,6954,140,9,2024-05-29,1,169.77,169.77
4436,19057,162,7,2024-11-10,3,334.11,1002.33
4437,1714,109,9,2024-10-14,2,75.28,150.56
4438,636,14,10,2024-07-20,4,270.29,1081.16
4439,15194,166,10,2024-07-21,2,310.3,620.6
4440,14634,144,5,2024-07-18,3,63.83,191.49
4441,9310,106,6,2025-01-06,1,484.64,484.64
4442,15779,189,8,2024-07-20,3,132.34,397.02
4443,7446,187,10,2024-07-05,3,44.56,133.68
4444,12416,75,6,2025-03-08,4,280.94,1123.76
4445,14282,79,4,2024-06-05,2,273.74,547.48
4446,6603,112,2,2024-07-25,4,154.73,618.92
4447,38,67,6,2025-04-09,3,159.05,477.15000000000003
4448,9825,139,9,2024-08-03,1,445.41,445.41
4449,3776,11,8,2025-01-22,1,55.93,55.93
4450,10556,16,3,2024-10-25,4,126.28,505.12
4451,5121,166,5,2024-08-11,1,310.3,310.3
4452,14679,158,6,2025-03-31,1,98.93,98.93
4453,17426,169,7,2024-10-21,1,243.07,243.07
4454,4716,1,2,2024-07-12,3,173.58,520.74
4455,1395,124,6,2025-05-02,1,281.95,281.95
4456,2870,38,2,2024-07-19,4,252.53,1010.12
4457,3677,114,8,2025-01-18,1,472.65,472.65
4458,3722,98,7,2025-03-22,3,81.16,243.48
4459,5691,60,2,2024-11-09,3,202.9,608.7
4460,5819,19,4,2024-10-26,1,92.04,92.04
4461,235,124,7,2025-04-27,4,281.95,1127.8
4462,3141,187,9,2024-10-11,1,44.56,44.56
4463,8639,100,3,2024-05-19,2,467.43,934.86
4464,12898,68,10,2025-03-03,4,239.82,959.28
4465,17384,138,10,2024-12-14,4,283.1,1132.4
4466,17719,17,8,2025-03-06,4,224.42,897.68
4467,8326,80,9,2024-09-10,4,407.53,1630.12
4468,10625,85,8,2024-11-14,4,381.9,1527.6
4469,6091,92,4,2025-05-03,1,208.28,208.28
4470,11378,200,4,2024-08-14,1,54.09,54.09
4471,17496,29,7,2024-08-07,4,331.64,1326.56
4472,14871,134,4,2024-09-29,4,195.3,781.2
4473,19301,194,10,2024-05-22,2,227.46,454.92
4474,2104,119,10,2024-07-02,3,216.78,650.34
4475,5126,122,7,2024-09-28,3,233.88,701.64
4476,6591,111,9,2024-05-24,4,385.69,1542.76
4477,10213,191,9,2024-12-16,4,347.01,1388.04
4478,9601,159,9,2024-11-23,3,68.99,206.96999999999997
4479,2922,153,10,2024-05-18,1,209.89,209.89
4480,4735,87,10,2025-03-06,2,262.24,524.48
4481,19758,149,6,2024-09-19,2,156.12,312.24
4482,16038,16,1,2024-05-27,4,126.28,505.12
4483,837,132,8,2024-09-15,1,19.03,19.03
4484,12095,107,6,2025-04-22,1,339.35,339.35
4485,9029,174,7,2024-08-24,1,362.41,362.41
4486,10750,8,2,2024-07-01,1,350.39,350.39
4487,15433,134,3,2024-08-29,4,195.3,781.2
4488,11052,125,6,2025-04-15,3,129.29,387.87
4489,15587,128,3,2024-09-24,4,101.48,405.92
4490,5313,53,5,2024-08-27,2,432.07,864.14
4491,3823,119,4,2024-08-07,2,216.78,433.56
4492,11623,192,5,2025-04-19,4,240.91,963.64
4493,16100,91,8,2025-03-02,2,282.5,565.0
4494,17189,179,4,2024-08-26,3,128.42,385.26
4495,1076,63,9,2024-07-13,3,133.36,400.08000000000004
4496,14064,134,3,2024-09-05,4,195.3,781.2
4497,16384,190,7,2025-05-02,2,308.36,616.72
4498,9606,107,7,2024-06-26,3,339.35,1018.0500000000001
4499,4453,161,1,2024-09-02,3,333.9,1001.6999999999999
4500,18048,2,3,2024-12-05,2,240.91,481.82
4501,12299,169,10,2024-11-09,1,243.07,243.07
4502,12369,16,1,2025-01-06,2,126.28,252.56
4503,7429,102,8,2024-05-21,4,273.54,1094.16
4504,18438,119,10,2024-09-18,1,216.78,216.78
4505,15818,59,5,2025-04-08,4,208.09,832.36
4506,2421,9,4,2024-05-26,3,13.97,41.910000000000004
4507,18913,197,3,2025-02-01,1,432.17,432.17
4508,4318,117,7,2024-08-22,4,126.19,504.76
4509,8413,10,8,2025-05-13,4,312.19,1248.76
4510,16322,94,8,2024-09-03,4,121.12,484.48
4511,228,7,1,2024-08-16,1,433.75,433.75
4512,18722,93,7,2024-12-25,4,220.23,880.92
4513,11457,194,5,2024-08-30,1,227.46,227.46
4514,956,148,2,2025-03-23,1,246.65,246.65
4515,17882,123,8,2024-12-10,4,211.34,845.36
4516,9473,63,2,2024-07-14,3,133.36,400.08000000000004
4517,1979,4,6,2024-09-19,2,55.05,110.1
4518,17914,28,5,2024-07-05,2,120.73,241.46
4519,12676,72,6,2024-12-01,1,117.4,117.4
4520,19047,163,10,2024-11-17,4,425.48,1701.92
4521,16129,130,8,2024-11-24,2,241.51,483.02
4522,15669,169,9,2024-12-22,2,243.07,486.14
4523,7446,156,3,2024-05-19,4,447.47,1789.88
4524,4285,75,3,2024-10-16,2,280.94,561.88
4525,17586,73,7,2024-06-14,4,342.48,1369.92
4526,7132,102,3,2024-08-07,2,273.54,547.08
4527,10615,129,10,2024-10-20,3,107.22,321.65999999999997
4528,760,155,5,2025-02-03,4,29.82,119.28
4529,13685,67,10,2025-04-01,2,159.05,318.1
4530,9681,167,4,2025-03-21,1,347.26,347.26
4531,4372,168,9,2024-10-06,4,261.24,1044.96
4532,12652,28,8,2024-05-20,2,120.73,241.46
4533,1666,92,9,2025-03-02,3,208.28,624.84
4534,6919,152,6,2025-02-10,2,232.43,464.86
4535,10195,82,2,2025-03-08,1,403.44,403.44
4536,11214,51,8,2024-07-27,4,430.13,1720.52
4537,15746,56,1,2025-01-18,3,278.39,835.17
4538,7637,73,5,2024-09-23,2,342.48,684.96
4539,17750,26,2,2024-11-28,1,191.69,191.69
4540,7345,88,7,2024-10-18,1,41.3,41.3
4541,3202,52,5,2024-05-30,1,283.56,283.56
4542,4753,125,10,2024-12-22,2,129.29,258.58
4543,9576,6,3,2024-11-13,3,220.2,660.5999999999999
4544,10328,187,7,2025-05-09,2,44.56,89.12
4545,15892,117,3,2024-08-21,3,126.19,378.57
4546,13030,12,6,2024-07-11,4,392.66,1570.64
4547,6092,63,4,2024-08-02,3,133.36,400.08000000000004
4548,17906,36,10,2025-04-17,1,173.0,173.0
4549,15867,9,2,2025-05-02,1,13.97,13.97
4550,7522,74,9,2025-04-17,1,295.45,295.45
4551,15411,67,6,2024-09-03,2,159.05,318.1
4552,18008,29,5,2024-12-08,4,331.64,1326.56
4553,19519,71,5,2025-02-08,3,445.68,1337.04
4554,5821,90,8,2025-02-04,1,304.53,304.53
4555,11454,8,5,2024-09-30,4,350.39,1401.56
4556,4697,43,8,2024-11-12,4,279.34,1117.36
4557,1868,35,8,2024-12-13,2,400.21,800.42
4558,15724,110,1,2024-10-22,3,110.09,330.27
4559,19208,22,4,2025-03-17,4,359.0,1436.0
4560,11818,66,9,2024-11-29,3,418.79,1256.3700000000001
4561,169,102,2,2025-05-18,2,273.54,547.08
4562,10214,149,4,2024-08-25,3,156.12,468.36
4563,15224,94,4,2024-08-09,2,121.12,242.24
4564,11453,199,1,2024-07-01,1,22.72,22.72
4565,8028,95,10,2024-05-24,3,233.38,700.14
4566,16292,169,10,2024-09-18,2,243.07,486.14
4567,10642,41,7,2024-05-19,4,367.97,1471.88
4568,225,177,1,2025-03-17,1,344.08,344.08
4569,8750,4,5,2025-01-11,4,55.05,220.2
4570,6583,98,8,2025-01-03,1,81.16,81.16
4571,1574,193,4,2025-05-15,1,439.41,439.41
4572,8578,10,5,2024-09-16,3,312.19,936.5699999999999
4573,8713,94,10,2025-01-05,4,121.12,484.48
4574,6764,67,3,2024-11-13,4,159.05,636.2
4575,12165,138,5,2024-05-30,1,283.1,283.1
4576,5218,73,3,2025-02-22,1,342.48,342.48
4577,19527,145,4,2024-07-24,1,218.09,218.09
4578,16273,195,3,2025-02-22,2,149.61,299.22
4579,12735,53,5,2024-06-09,3,432.07,1296.21
4580,11354,163,2,2024-06-12,1,425.48,425.48
4581,3502,4,9,2024-11-12,3,55.05,165.14999999999998
4582,13531,68,3,2024-10-18,1,239.82,239.82
4583,12395,113,10,2025-01-10,2,20.48,40.96
4584,1500,96,1,2024-08-11,1,477.09,477.09
4585,9670,102,5,2024-08-24,3,273.54,820.6200000000001
4586,10520,139,4,2025-05-14,1,445.41,445.41
4587,13240,44,2,2024-09-07,3,238.83,716.49
4588,18129,119,8,2024-11-21,4,216.78,867.12
4589,2040,188,9,2025-03-05,3,388.67,1166.01
4590,8312,198,6,2024-08-02,2,90.38,180.76
4591,3858,190,8,2024-11-03,1,308.36,308.36
4592,4951,110,2,2024-07-07,4,110.09,440.36
4593,15442,160,6,2024-12-25,3,80.35,241.04999999999998
4594,12736,46,1,2024-07-10,4,136.1,544.4
4595,1744,23,10,2025-03-16,2,194.18,388.36
4596,13284,106,3,2024-11-11,4,484.64,1938.56
4597,19926,165,7,2024-09-14,4,230.35,921.4
4598,9639,126,1,2024-10-19,3,35.57,106.71000000000001
4599,3617,90,6,2025-04-11,2,304.53,609.06
4600,15384,98,7,2024-07-18,1,81.16,81.16
4601,3895,75,3,2024-06-17,1,280.94,280.94
4602,18109,114,8,2024-11-03,1,472.65,472.65
4603,6228,186,8,2024-07-25,1,108.88,108.88
4604,10465,120,5,2025-04-05,1,460.99,460.99
4605,7848,85,2,2024-06-26,4,381.9,1527.6
4606,4282,43,2,2025-01-22,1,279.34,279.34
4607,18585,88,5,2025-02-20,4,41.3,165.2
4608,2144,143,4,2025-03-31,3,375.89,1127.67
4609,14781,195,4,2024-08-01,3,149.61,448.83000000000004
4610,3182,130,5,2024-06-04,2,241.51,483.02
4611,19260,199,1,2025-03-24,1,22.72,22.72
4612,6521,133,7,2025-01-04,4,82.5,330.0
4613,13053,181,3,2024-06-03,1,284.38,284.38
4614,12272,173,10,2024-09-22,4,310.3,1241.2
4615,17481,104,10,2025-03-04,3,164.2,492.59999999999997
4616,12500,93,8,2024-10-31,2,220.23,440.46
4617,8916,41,9,2024-05-23,2,367.97,735.94
4618,16123,191,8,2024-05-24,2,347.01,694.02
4619,11432,200,2,2025-01-13,1,54.09,54.09
4620,6919,32,7,2024-08-06,4,69.3,277.2
4621,8149,106,4,2025-02-06,1,484.64,484.64
4622,13039,2,5,2025-01-29,2,240.91,481.82
4623,13806,10,10,2025-05-01,1,312.19,312.19
4624,19599,171,5,2024-11-15,1,283.16,283.16
4625,7750,119,9,2024-06-15,1,216.78,216.78
4626,2872,171,2,2024-11-09,1,283.16,283.16
4627,4490,101,2,2024-06-21,4,268.11,1072.44
4628,4608,110,3,2024-06-23,4,110.09,440.36
4629,12974,67,5,2025-01-04,2,159.05,318.1
4630,12112,23,4,2024-08-13,2,194.18,388.36
4631,5835,98,10,2025-04-29,3,81.16,243.48
4632,9913,97,10,2024-10-12,4,426.72,1706.88
4633,3400,188,9,2025-04-04,1,388.67,388.67
4634,18242,6,3,2024-08-15,4,220.2,880.8
4635,7605,13,1,2024-12-03,1,495.84,495.84
4636,10958,21,5,2024-11-24,1,228.26,228.26
4637,7732,58,8,2025-04-11,3,458.47,1375.41
4638,18781,120,1,2024-11-24,3,460.99,1382.97
4639,15809,156,1,2024-09-13,3,447.47,1342.41
4640,2262,120,6,2025-01-05,3,460.99,1382.97
4641,11810,198,7,2024-11-12,1,90.38,90.38
4642,17697,136,8,2025-04-07,1,121.93,121.93
4643,10057,77,8,2024-10-22,4,59.77,239.08
4644,18690,98,3,2025-01-04,1,81.16,81.16
4645,19126,58,4,2024-09-27,4,458.47,1833.88
4646,19721,168,9,2024-06-11,4,261.24,1044.96
4647,998,86,5,2024-10-12,3,54.54,163.62
4648,15156,1,9,2024-07-31,4,173.58,694.32
4649,6354,77,5,2024-06-15,2,59.77,119.54
4650,18704,193,5,2024-12-15,2,439.41,878.82
4651,3208,10,9,2025-04-02,1,312.19,312.19
4652,9276,188,6,2024-09-05,2,388.67,777.34
4653,19966,69,3,2024-12-04,3,438.17,1314.51
4654,15875,148,5,2024-11-23,3,246.65,739.95
4655,3087,62,1,2025-03-06,4,235.73,942.92
4656,15974,13,9,2025-01-09,1,495.84,495.84
4657,17106,186,10,2024-09-30,2,108.88,217.76
4658,14871,165,10,2025-01-08,1,230.35,230.35
4659,1155,10,7,2024-08-08,4,312.19,1248.76
4660,16030,3,1,2024-05-21,3,23.12,69.36
4661,7168,162,4,2024-05-30,4,334.11,1336.44
4662,17,34,2,2025-03-15,2,280.36,560.72
4663,7098,158,3,2025-03-23,3,98.93,296.79
4664,13166,165,4,2024-05-27,2,230.35,460.7
4665,18617,196,2,2025-02-08,1,449.05,449.05
4666,11655,34,10,2024-08-21,3,280.36,841.08
4667,17831,160,1,2024-11-05,1,80.35,80.35
4668,16206,85,4,2025-04-02,3,381.9,1145.6999999999998
4669,9658,58,9,2024-05-26,2,458.47,916.94
4670,11960,105,9,2024-10-26,2,246.13,492.26
4671,11820,152,9,2025-01-19,4,232.43,929.72
4672,3084,9,3,2024-11-15,4,13.97,55.88
4673,9736,41,1,2025-01-15,3,367.97,1103.91
4674,6953,152,1,2025-05-11,3,232.43,697.29
4675,14638,25,3,2024-07-26,3,56.28,168.84
4676,9464,36,10,2024-06-16,4,173.0,692.0
4677,5392,8,8,2024-09-24,2,350.39,700.78
4678,14469,126,4,2024-08-21,1,35.57,35.57
4679,15092,114,8,2025-05-10,1,472.65,472.65
4680,14965,105,7,2024-07-14,3,246.13,738.39
4681,8965,93,8,2024-05-18,1,220.23,220.23
4682,7915,89,2,2024-08-31,1,184.64,184.64
4683,14477,187,8,2024-09-05,1,44.56,44.56
4684,16867,163,9,2024-05-23,4,425.48,1701.92
4685,7438,38,10,2024-10-02,4,252.53,1010.12
4686,11372,92,6,2024-09-06,1,208.28,208.28
4687,9774,119,3,2025-05-12,2,216.78,433.56
4688,5204,160,7,2024-10-03,2,80.35,160.7
4689,19746,101,9,2024-07-26,4,268.11,1072.44
4690,15431,113,8,2024-05-28,2,20.48,40.96
4691,12463,179,8,2024-08-01,3,128.42,385.26
4692,9034,28,7,2025-02-21,3,120.73,362.19
4693,19919,184,5,2024-07-09,2,187.12,374.24
4694,18257,99,2,2024-12-11,1,24.59,24.59
4695,15755,136,5,2024-07-03,2,121.93,243.86
4696,19890,41,5,2024-10-05,1,367.97,367.97
4697,3321,118,2,2024-09-17,1,125.16,125.16
4698,14980,23,10,2025-03-02,2,194.18,388.36
4699,2729,182,1,2025-01-29,3,299.42,898.26
4700,17339,23,5,2024-06-07,1,194.18,194.18
4701,1596,32,6,2024-06-24,1,69.3,69.3
4702,2289,138,7,2025-03-07,4,283.1,1132.4
4703,6846,81,2,2024-06-21,2,116.06,232.12
4704,7664,163,6,2025-02-08,4,425.48,1701.92
4705,17128,99,8,2024-08-30,1,24.59,24.59
4706,17879,63,6,2025-04-11,1,133.36,133.36
4707,6945,195,3,2024-06-12,4,149.61,598.44
4708,12303,36,3,2024-11-18,2,173.0,346.0
4709,10181,93,7,2025-04-22,4,220.23,880.92
4710,208,177,2,2024-11-02,4,344.08,1376.32
4711,1084,46,3,2025-02-19,1,136.1,136.1
4712,18797,27,7,2024-11-13,3,357.39,1072.17
4713,3312,159,9,2024-12-16,3,68.99,206.96999999999997
4714,8589,162,1,2025-05-04,3,334.11,1002.33
4715,16593,76,5,2024-07-08,2,431.09,862.18
4716,13445,101,2,2024-06-09,4,268.11,1072.44
4717,19041,187,5,2025-04-26,2,44.56,89.12
4718,5851,182,6,2024-11-01,3,299.42,898.26
4719,18821,194,8,2025-03-23,2,227.46,454.92
4720,12720,158,7,2025-04-26,2,98.93,197.86
4721,16518,151,5,2024-10-05,2,305.06,610.12
4722,17023,9,5,2024-11-18,3,13.97,41.910000000000004
4723,1229,183,2,2024-07-15,2,486.3,972.6
4724,4020,129,6,2024-11-18,2,107.22,214.44
4725,9483,56,3,2024-06-02,3,278.39,835.17
4726,14106,167,6,2024-08-12,3,347.26,1041.78
4727,18581,87,3,2024-11-23,2,262.24,524.48
4728,9896,18,2,2024-08-03,4,429.49,1717.96
4729,14136,42,8,2025-04-08,2,32.71,65.42
4730,16246,111,4,2025-05-04,1,385.69,385.69
4731,10388,73,5,2025-04-27,3,342.48,1027.44
4732,17360,65,9,2024-06-30,4,401.97,1607.88
4733,14905,161,4,2025-02-09,1,333.9,333.9
4734,6122,158,1,2024-05-19,1,98.93,98.93
4735,1029,133,6,2025-03-28,1,82.5,82.5
4736,16910,178,5,2025-02-11,4,230.25,921.0
4737,2328,193,10,2024-06-05,1,439.41,439.41
4738,18931,10,3,2024-08-03,3,312.19,936.5699999999999
4739,17220,60,5,2024-08-05,4,202.9,811.6
4740,2484,155,8,2024-12-02,3,29.82,89.46000000000001
4741,2735,72,1,2024-07-17,4,117.4,469.6
4742,9731,156,4,2024-12-30,3,447.47,1342.41
4743,10103,173,3,2024-08-04,4,310.3,1241.2
4744,7305,52,4,2024-07-02,1,283.56,283.56
4745,4050,194,2,2025-02-04,3,227.46,682.38
4746,14948,62,2,2024-06-01,3,235.73,707.1899999999999
4747,9496,117,2,2024-12-27,3,126.19,378.57
4748,393,125,3,2024-10-31,2,129.29,258.58
4749,11777,60,9,2024-09-05,1,202.9,202.9
4750,10868,86,5,2024-11-20,3,54.54,163.62
4751,2467,168,4,2024-07-29,3,261.24,783.72
4752,1226,143,4,2024-12-18,4,375.89,1503.56
4753,14988,95,3,2024-07-24,1,233.38,233.38
4754,19090,7,9,2024-07-06,1,433.75,433.75
4755,462,39,10,2025-01-03,3,473.41,1420.23
4756,9994,179,1,2025-02-13,2,128.42,256.84
4757,11466,7,6,2025-03-07,3,433.75,1301.25
4758,16536,140,4,2024-10-05,2,169.77,339.54
4759,10462,14,8,2024-05-22,1,270.29,270.29
4760,12367,34,7,2024-09-13,1,280.36,280.36
4761,1786,122,3,2024-11-27,2,233.88,467.76
4762,6243,167,5,2025-03-24,1,347.26,347.26
4763,14313,73,4,2024-05-27,4,342.48,1369.92
4764,6357,64,4,2024-10-28,2,193.68,387.36
4765,19845,97,10,2025-04-05,4,426.72,1706.88
4766,18221,12,8,2024-10-17,3,392.66,1177.98
4767,9590,126,9,2024-07-17,3,35.57,106.71000000000001
4768,1494,34,4,2024-06-18,4,280.36,1121.44
4769,17933,27,2,2024-10-25,1,357.39,357.39
4770,5164,150,1,2025-03-04,4,424.1,1696.4
4771,9613,18,10,2024-09-19,1,429.49,429.49
4772,14298,174,4,2024-07-02,4,362.41,1449.64
4773,5705,172,8,2025-04-05,4,325.53,1302.12
4774,6689,146,5,2024-11-29,1,18.71,18.71
4775,15836,37,2,2024-08-11,4,300.4,1201.6
4776,18448,135,4,2025-05-05,2,345.03,690.06
4777,18405,68,4,2024-09-19,1,239.82,239.82
4778,10342,80,10,2025-04-13,3,407.53,1222.59
4779,7354,86,5,2025-02-23,3,54.54,163.62
4780,9143,60,2,2025-02-16,4,202.9,811.6
4781,15267,48,7,2024-10-24,3,211.56,634.6800000000001
4782,8217,179,5,2024-07-28,2,128.42,256.84
4783,15933,100,4,2024-07-11,3,467.43,1402.29
4784,12018,84,8,2024-10-27,3,102.57,307.71
4785,570,95,2,2024-10-02,1,233.38,233.38
4786,5113,52,1,2024-11-05,4,283.56,1134.24
4787,1356,77,6,2024-09-28,3,59.77,179.31
4788,8057,180,10,2025-03-10,4,10.69,42.76
4789,16087,84,10,2025-01-06,1,102.57,102.57
4790,17215,54,8,2024-06-23,3,417.26,1251.78
4791,14221,169,7,2024-10-28,3,243.07,729.21
